Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,Avg Packet Size,Fwd Packet Length Mean,Bwd Packet Length Mean,SYN Flag Count,FIN Flag Count,Active Mean,Idle Mean,Down/Up Ratio,Label
17,215838,6,0,9673.922108247853,27.798626747838657,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,108193,4,0,13291.06319262799,36.97096854694851,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,3,2,0,258666666.66666663,666666.6666666666,582.0,388.0,0.0,0,0,0.0,0.0,0.0,UDP
17,216578,6,0,9640.868416921388,27.70364487621088,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,106392,4,0,13516.053838634483,37.59681179036018,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,19808,16,0,251009.6930533118,807.7544426494346,327.875,310.75,0.0,0,0,0.0,0.0,0.0,UDP
17,212300,6,0,9835.13895430994,28.261893546867643,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,105809,4,0,13590.526325737888,37.80396752639189,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,4,2,0,191500000.0,500000.0,574.5,383.0,0.0,0,0,0.0,0.0,0.0,UDP
17,218701,6,0,9547.28144818725,27.43471680513578,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,107103,4,0,13426.327927322296,37.347226501591926,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,7863,6,0,314892.53465598373,763.0675314765357,477.5,412.66666,0.0,0,0,0.0,0.0,0.0,UDP
17,108675,4,0,12864.044168391994,36.80699332873246,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,991182,20,0,7306.428082834434,20.177928977725585,378.15,362.1,0.0,0,0,0.0,0.0,0.0,UDP
17,215429,6,0,9692.288410566822,27.851403478640293,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,105673,4,0,13608.017185089851,37.85262082083408,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,213904,6,0,9761.388286334057,28.049966340040392,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,988479,20,0,7326.407541283123,20.23310560972969,378.15,362.1,0.0,0,0,0.0,0.0,0.0,UDP
17,108089,4,0,13303.851455744802,37.00654090610515,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,984248,20,0,7357.901667059521,20.320081930570343,378.15,362.1,0.0,0,0,0.0,0.0,0.0,UDP
17,106827,4,0,13461.016409709157,37.44371741226469,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,51,2,0,14705882.352941176,39215.68627450981,562.5,375.0,0.0,0,0,0.0,0.0,0.0,UDP
17,109310,4,0,13155.246546519074,36.59317537279297,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108662,4,0,12865.583184553938,36.811396808451896,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105288,4,0,13277.866423524049,37.99103411594864,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108018,4,0,12942.28739654502,37.03086522616601,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,220535,6,0,9467.884916226449,27.206565851225427,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,104905,4,0,13326.342881654831,38.12973642819694,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,213687,6,0,9771.301015036011,28.07845119263221,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,105991,4,0,13567.189667047202,37.73905331584757,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,215678,6,0,9681.098674876435,27.819249065736884,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,109064,4,0,13184.918946673512,36.67571334262452,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,114590,4,0,12200.017453529978,34.90705995287547,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107760,4,0,12973.27394209354,37.11952487008166,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,106648,4,0,13483.609631685544,37.50656364863851,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105941,4,0,13196.024202150254,37.75686466995781,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,216485,6,0,9645.010046885463,27.71554611173984,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,218605,6,0,9551.474119988106,27.4467647126095,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,215185,6,0,9703.278574250064,27.88298440876456,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,219065,24,0,42526.19085659507,109.55652431926596,402.45834,388.16666,0.0,0,0,0.0,0.0,0.0,UDP
17,108424,4,0,12893.82424555449,36.89220098871098,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,1236,4,0,1425566.3430420712,3236.245954692557,543.25,440.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108801,4,0,12849.14660710839,36.76436797455906,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105230,4,0,13285.184833222464,38.0119737717381,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,109059,4,0,12818.749484224136,36.67739480464702,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,216946,6,0,9624.514856231504,27.65665188572272,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,106418,4,0,13512.751602172564,37.58762615347028,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107958,4,0,13319.99481279757,37.05144593267752,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108174,4,0,12923.623051749955,36.97746223676669,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,106769,4,0,13093.688242842023,37.46405791943354,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,213328,6,0,9787.74469361734,28.12570314257857,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,204591,24,0,45652.05703085669,117.30721292725488,403.5,389.16666,0.0,0,0,0.0,0.0,0.0,UDP
17,105640,4,0,13612.268080272625,37.86444528587656,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,210380,6,0,9924.89780397376,28.51982127578667,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,218301,6,0,9564.775241524318,27.484986326219303,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,107601,4,0,12992.4443081384,37.17437570282804,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,213118,6,0,9797.389239763888,28.153417355643352,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,109084,4,0,13182.501558432034,36.66898903597228,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,213603,6,0,9775.143607533602,28.08949312509656,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,106731,4,0,13473.124022074186,37.477396445268944,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107958,4,0,12949.480353470792,37.05144593267752,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105581,4,0,13241.018743902789,37.88560441746148,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,216852,6,0,9628.686846328372,27.668640363012564,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,109598,4,0,12755.707220934688,36.49701636891184,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105921,4,0,13198.515875038944,37.76399391999698,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,218540,6,0,9554.314999542416,27.45492815960465,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,107912,4,0,12955.0003706724,37.06723997331159,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,26,2,0,29461538.461538464,76923.07692307692,574.5,383.0,0.0,0,0,0.0,0.0,0.0,UDP
17,6973,6,0,383192.31320808834,860.461781155887,515.5,445.33334,0.0,0,0,0.0,0.0,0.0,UDP
17,105468,4,0,13255.2053703493,37.92619562331702,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,74,2,0,10135135.135135137,27027.027027027027,562.5,375.0,0.0,0,0,0.0,0.0,0.0,UDP
17,105309,4,0,13655.053224320807,37.98345820395218,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,109052,4,0,13186.369805230534,36.67974911051608,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107965,4,0,13319.1311999259,37.04904367156023,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,989057,20,0,7322.126025092589,20.22128148327144,378.15,362.1,0.0,0,0,0.0,0.0,0.0,UDP
17,109056,4,0,12819.102112676055,36.678403755868544,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108615,4,0,12871.150393592045,36.82732587579984,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,230686,6,0,9051.264489392508,26.009380716645136,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,107448,4,0,13010.944829126647,37.22730995458268,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108200,4,0,13290.203327171905,36.96857670979667,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,106191,4,0,13164.95748227251,37.66797562881977,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,726000000.0,2000000.0,544.5,363.0,0.0,0,0,0.0,0.0,0.0,UDP
17,105961,4,0,13571.030850973471,37.74973811119185,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,218570,6,0,9553.003614402707,27.45115981150204,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,215468,6,0,9690.534093229622,27.84636233686673,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,214308,6,0,9742.986729380144,27.997088302816508,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,108792,4,0,12850.2095742334,36.76740936833591,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107024,4,0,13062.490656301392,37.37479443863059,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108993,4,0,12826.511794335414,36.69960456176084,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,120509,4,0,11600.793301745098,33.192541635894415,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105705,4,0,13603.897639657538,37.84116172366492,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,214621,6,0,9728.7777058163,27.9562577753342,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,108980,4,0,12828.041842539917,36.70398238208846,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,214065,6,0,9754.04666806811,28.028869735827904,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,109114,4,0,13178.877137672524,36.658907197976426,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105283,4,0,13658.425386814586,37.99283834997103,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107878,4,0,13329.87263390126,37.07892248651254,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,104612,4,0,13363.667648070968,38.23653118189118,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,814000000.0,2000000.0,610.5,407.0,0.0,0,0,0.0,0.0,0.0,UDP
17,107060,4,0,13058.098262656456,37.362226788716605,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,106500,4,0,13502.347417840376,37.55868544600939,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107834,4,0,13335.311682771668,37.094051968766806,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107880,4,0,13329.625509825732,37.07823507601038,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105668,4,0,13608.661089449975,37.85441193171064,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,217201,6,0,9613.215408768836,27.62418220910585,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,832000000.0,2000000.0,624.0,416.0,0.0,0,0,0.0,0.0,0.0,UDP
17,218976,6,0,9535.291538798772,27.400263042525207,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,106872,4,0,13455.348454225616,37.42795119395164,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,109276,4,0,12793.294044437936,36.60456092829167,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105874,4,0,13204.375011806487,37.78075825981828,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,109203,4,0,13168.13640650898,36.62903033799438,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108987,4,0,12827.217925073632,36.7016249644453,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105577,4,0,13620.390804815444,37.88703979086354,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,106131,4,0,13549.292855056488,37.689270806833065,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108747,4,0,12855.527049022045,36.78262388847509,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,2,2,0,480000000.0,1000000.0,720.0,480.0,0.0,0,0,0.0,0.0,0.0,UDP
17,218591,6,0,9552.08585897864,27.44852258327196,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,3244,6,0,823057.9531442664,1849.56843403206,514.6667,445.0,0.0,0,0,0.0,0.0,0.0,UDP
17,546174,12,0,7631.267691248576,21.97102022432412,374.25,347.33334,0.0,0,0,0.0,0.0,0.0,UDP
17,215610,6,0,9684.151941004591,27.82802281897872,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,107933,4,0,13323.080058925443,37.06002798032112,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,217956,6,0,9579.915212244672,27.52849198920883,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,109009,4,0,12824.62915906026,36.694217908613055,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105894,4,0,13201.881126409427,37.77362267928306,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,212628,6,0,9819.967266775777,28.218296743608555,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,106425,4,0,13136.011275546158,37.58515386422363,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105683,4,0,13228.23916807812,37.84903910751966,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,109103,4,0,13180.205860517126,36.66260322814221,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107724,4,0,12977.609446362929,37.13192974638892,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,217616,6,0,9594.882729211087,27.57150209543416,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,105423,4,0,13260.86337895905,37.94238448915322,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107735,4,0,13347.565786420384,37.12813848795656,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108090,4,0,13303.728374502727,37.00619853825516,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,29215,20,0,206126.98956015744,684.5798391237378,314.05,301.1,0.0,0,0,0.0,0.0,0.0,UDP
17,105901,4,0,13201.008489060538,37.77112586283416,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,106953,4,0,13445.158153581478,37.399605434162666,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,216315,6,0,9652.589972956106,27.737327508494555,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,50,6,0,53200000.0,120000.0,513.1667,443.33334,0.0,0,0,0.0,0.0,0.0,UDP
17,108404,4,0,13265.193166303829,36.89900741670049,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,213113,6,0,9797.619103480314,28.15407788356412,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,108204,4,0,12920.039924586892,36.96721008465492,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108191,4,0,12921.59236905103,36.971651985839856,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,217423,6,0,9603.399824305616,27.59597650662533,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,108206,4,0,12919.801120085764,36.96652680997357,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107573,4,0,12995.826090189918,37.18405176020005,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,2,2,0,399000000.0,1000000.0,598.5,399.0,0.0,0,0,0.0,0.0,0.0,UDP
17,104955,4,0,13701.109999523604,38.11157162593492,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,215394,6,0,9693.863338811669,27.85592913451628,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,786000000.0,2000000.0,589.5,393.0,0.0,0,0,0.0,0.0,0.0,UDP
17,105369,4,0,13647.277662310546,37.961829380557845,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105945,4,0,13573.080371891076,37.75543914295153,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,43,2,0,17441860.465116277,46511.62790697674,562.5,375.0,0.0,0,0,0.0,0.0,0.0,UDP
17,29,2,0,25862068.96551724,68965.5172413793,562.5,375.0,0.0,0,0,0.0,0.0,0.0,UDP
17,107803,4,0,13339.146405944177,37.10471879261245,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107760,4,0,13344.469190794358,37.11952487008166,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,106466,4,0,13130.95260458738,37.57067984145173,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,218641,6,0,9549.901436601553,27.442245507475725,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,108566,4,0,13245.399112060866,36.84394746053092,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,218880,6,0,9539.473684210529,27.412280701754387,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,106483,4,0,13128.856249354358,37.56468168627856,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,218786,6,0,9543.572257822712,27.42405821213423,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,106333,4,0,13147.37663754432,37.6176727826733,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,984562,20,0,7355.555059000855,20.313601378074715,378.15,362.1,0.0,0,0,0.0,0.0,0.0,UDP
17,107770,4,0,12972.070149392224,37.116080541894775,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,212466,6,0,9827.454745700488,28.23981248764508,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,215663,6,0,9681.772023944766,27.821183976852776,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,108886,4,0,13206.472824789227,36.73566849732748,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,216602,6,0,9639.800186517206,27.700575248612665,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,2,2,0,506000000.0,1000000.0,759.0,506.0,0.0,0,0,0.0,0.0,0.0,MSSQL
17,110,6,0,24072727.27272728,54545.454545454544,510.83334,441.33334,0.0,0,0,0.0,0.0,0.0,UDP
17,109041,4,0,13187.700039434709,36.68344934474189,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,109124,4,0,13177.669440269785,36.65554781716213,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,219162,6,0,9527.199058230895,27.377008788019825,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,211695,6,0,9863.246652022955,28.34266279316942,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,838000000.0,2000000.0,628.5,419.0,0.0,0,0,0.0,0.0,0.0,MSSQL
17,107178,4,0,13043.721659295752,37.32109201515237,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107221,4,0,13411.551841523582,37.30612473302805,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,646,4,0,2944272.4458204336,6191.950464396285,594.25,475.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108869,4,0,13208.53502833681,36.74140480761282,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,213942,6,0,9759.654485795216,28.04498415458396,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,109528,4,0,13421.225622671827,36.52034183039953,452.0,367.5,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,732000000.0,2000000.0,549.0,366.0,0.0,0,0,0.0,0.0,0.0,UDP
17,108942,4,0,12832.51638486534,36.71678507829854,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,218641,6,0,9549.901436601553,27.442245507475725,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,106829,4,0,13460.76439918,37.44301640940194,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,104950,4,0,13701.762744163889,38.11338732729871,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105002,4,0,13694.97723852879,38.094512485476464,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108818,4,0,12847.139260048889,36.7586244922715,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107857,4,0,12961.606571664332,37.086141835949455,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,104547,4,0,13371.976240351229,38.260303978115104,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105863,4,0,13583.593890216602,37.78468397834938,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107051,4,0,13432.849763196982,37.365367908753775,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,215360,6,0,9695.393759286775,27.86032689450223,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,215575,6,0,9685.724225907456,27.832540879044416,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,45,2,0,16577777.777777776,44444.444444444445,559.5,373.0,0.0,0,0,0.0,0.0,0.0,UDP
17,108032,4,0,12940.61018957346,37.0260663507109,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,216331,6,0,9651.87606029649,27.735276035334746,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,108133,4,0,13298.438034642522,36.99148271110577,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,214176,6,0,9748.991483639624,28.01434334379202,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,106905,4,0,13077.031008839624,37.416397736307935,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107871,4,0,12959.924354089608,37.0813286240046,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,109714,4,0,13106.80496563793,36.45842827715697,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107365,4,0,13393.564010617984,37.25608904205281,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,215987,6,0,9667.248491807375,27.779449689101657,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,217929,6,0,9581.102102060762,27.531902592128628,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,203185,24,0,46086.079188916505,118.11895563156727,404.54166,390.16666,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,1000000000.0,2000000.0,750.0,500.0,0.0,0,0,0.0,0.0,0.0,UDP
17,106604,4,0,13113.95444823834,37.52204420096807,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,218657,6,0,9549.202632433446,27.4402374495214,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,107729,4,0,12977.007119717067,37.13020635112179,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,103757,4,0,13473.789720211647,38.55161579459699,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,115520,4,0,12101.80055401662,34.62603878116344,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107575,4,0,12995.584475947013,37.183360446200325,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,4002,4,0,452273.8630684657,999.5002498750624,560.25,452.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105503,4,0,13250.808033894771,37.91361383088633,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,109017,4,0,12823.688048652964,36.69152517497271,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,104913,4,0,13325.326699265104,38.126828896323616,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,104614,4,0,13363.412162808036,38.23580017970826,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,642000000.0,2000000.0,481.5,321.0,0.0,0,0,0.0,0.0,0.0,UDP
17,48,2,0,15958333.333333332,41666.66666666666,574.5,383.0,0.0,0,0,0.0,0.0,0.0,UDP
17,108789,4,0,13218.248168472915,36.768423278088775,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,109403,4,0,12778.443004305183,36.56206868184602,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,109528,4,0,13129.062888028631,36.52034183039953,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,215306,6,0,9697.82542056422,27.86731442690868,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,109235,4,0,13164.278848354465,36.61829999542271,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,213860,6,0,9763.396614607687,28.05573739829796,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,107681,4,0,13354.259340087852,37.14675755240015,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105818,4,0,13211.362906121833,37.80075223496948,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,106880,4,0,13080.08982035928,37.4251497005988,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107027,4,0,13062.124510637504,37.37374681155222,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,218619,6,0,9550.862459347083,27.44500706708932,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,106999,4,0,13439.377938111573,37.38352694884999,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,49,2,0,19714285.71428572,40816.32653061225,724.5,483.0,0.0,0,0,0.0,0.0,0.0,UDP
17,105957,4,0,13194.03154109686,37.75116320771634,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108036,4,0,12940.131067421971,37.02469547187975,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,214576,6,0,9730.817985236,27.962120647229888,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,107652,4,0,12986.289153940475,37.15676438895701,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,44,2,0,17045454.545454547,45454.545454545456,562.5,375.0,0.0,0,0,0.0,0.0,0.0,UDP
17,107093,4,0,13427.581634653992,37.35071386551876,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108931,4,0,12833.812229760124,36.72049278901323,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,1447,6,0,1534208.7076710437,4146.51002073255,431.66666,370.0,0.0,0,0,0.0,0.0,0.0,UDP
17,105998,4,0,13188.928092982887,37.736561067189946,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,109393,4,0,13145.265236349676,36.56541094951231,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,46,2,0,16347826.08695652,43478.260869565216,564.0,376.0,0.0,0,0,0.0,0.0,0.0,UDP
